lon,lat,LCOE,max_elc,demand,co2,region,up_id,down_id,right_id,left_id,right_distance,left_distance,up_distance,down_distance,site_id,co2_cost
-132,63,0.08931117692307693,1773894.9357,0.0,0.0,R115,R116,R114,R134,R97,50.672313414069706,50.672313414069706,111.46953532428122,111.45364869914782,R115,50
-132,64,0.082937375,1775542.4598,0.0,0.0,R116,R117,R115,R135,R98,48.93124010863544,48.93124010863544,111.48501307932553,111.46953532428122,R116,50
-132,65,0.05212574615384616,2957825.3638,0.0,0.0,R117,R118,R116,R136,R99,47.175039232189974,47.175039232189974,111.500062815354,111.48501307932553,R117,50
-132,66,0.08345899166666666,1687226.9608,0.0,0.0,R118,R119,R117,R137,R100,45.404248468318045,45.404248468318045,111.51466590034875,111.500062815354,R118,50
-132,67,0.08104837499999999,1757543.5313,0.0,0.0,R119,R120,R118,R138,R101,43.61941055101836,43.61941055101836,111.52880424334909,111.51466590034875,R119,50
-132,68,0.060145040000000004,2077686.5403,0.0,0.0,R120,R121,R119,R139,R102,41.82107309044281,41.82107309044281,111.54246031795869,111.52880424334909,R120,50
-132,69,0.04269685833333334,3293114.2987,0.0,0.0,R121,R122,R120,R140,R103,40.009788395485515,40.009788395485515,111.55561718517784,111.54246031795869,R121,50
-132,70,0.03316413333333334,1048070.7503,0.0,0.0,R122,R-999,R121,R141,R104,38.18611329330402,38.18611329330402,,111.55561718517784,R122,50
-131,52,0.027941499999999998,2497900.2427000003,0.0,0.0,R123,R124,R-999,R161,R105,137.35170172372824,68.67747478989759,111.27682580399299,,R123,50
-131,53,0.0268422,1307329.7297999999,0.0,0.0,R124,R125,R123,R142,R106,67.13668303003111,67.13668303003111,111.2956525875423,111.27682580399299,R124,50
-131,54,0.026699814285714284,3058060.627,0.0,0.0,R125,R126,R124,R143,R107,65.57522899348992,65.57522899348992,111.31428472223197,111.2956525875423,R125,50
-131,55,0.02964415,1607117.6717,0.0,0.0,R126,R127,R125,R144,R-999,63.993584273358834,,111.3326993329539,111.31428472223197,R126,50
-131,56,0.058228833333333334,642414.2003,0.0,0.0,R127,R128,R126,R145,R108,62.39222720455756,62.39222720455756,111.35087379293904,111.3326993329539,R127,50
-131,57,0.04341462777777778,4399355.3950000005,82.58976349,0.0,R128,R129,R127,R146,R109,60.771642727955076,60.771642727955076,111.36878575223717,111.35087379293904,R128,50
-131,58,0.06698899999999999,3023961.7253,0.0,0.0,R129,R130,R128,R147,R110,59.13232225082162,59.13232225082162,111.38641316596589,111.36878575223717,R129,50
-131,59,0.05218430625,3812433.6217,0.0,0.0,R130,R131,R129,R148,R111,57.47476350363418,57.47476350363418,111.40373432223176,111.38641316596589,R130,50
-131,60,0.04215992666666667,3675743.4367,3544.752649,0.0,R131,R132,R130,R149,R112,55.799470393260385,55.799470393260385,111.42072786973738,111.40373432223176,R131,50
-131,61,0.05409317142857143,3194559.662,0.0,0.0,R132,R133,R131,R150,R113,54.106952852548226,54.106952852548226,111.43737284500068,111.42072786973738,R132,50
-131,62,0.0899056642857143,1972849.68617,0.0,0.0,R133,R134,R132,R151,R114,52.39772668635684,52.39772668635684,111.45364869914782,111.43737284500068,R133,50
-131,63,0.09321469230769232,1673010.70136,0.0,0.0,R134,R135,R133,R152,R115,50.672313414069706,50.672313414069706,111.46953532428122,111.45364869914782,R134,50
-131,64,0.06342981538461538,2481925.6950000003,0.0,0.0,R135,R136,R134,R153,R116,48.93124010863544,48.93124010863544,111.48501307932553,111.46953532428122,R135,50
-131,65,0.061024725,2368821.7086,0.0,0.0,R136,R137,R135,R154,R117,47.175039232189974,47.175039232189974,111.500062815354,111.48501307932553,R136,50
-131,66,0.08109302307692307,1877289.4982,0.0,0.0,R137,R138,R136,R155,R118,45.404248468318045,45.404248468318045,111.51466590034875,111.500062815354,R137,50
-131,67,0.0797363909090909,1648941.0172,0.0,0.0,R138,R139,R137,R156,R119,43.61941055101836,43.61941055101836,111.52880424334909,111.51466590034875,R138,50
-131,68,0.06709785454545454,1943035.9817,0.0,0.0,R139,R140,R138,R157,R120,41.82107309044281,41.82107309044281,111.54246031795869,111.52880424334909,R139,50
-131,69,0.04561518,2560577.3392,0.0,0.0,R140,R141,R139,R158,R121,40.009788395485515,40.009788395485515,111.55561718517784,111.54246031795869,R140,50
-131,70,0.03421202857142857,2372673.7343,0.0,0.0,R141,R-999,R140,R159,R122,38.18611329330402,38.18611329330402,,111.55561718517784,R141,50
-130,53,0.02929926,4035842.4129,0.0,0.0,R142,R143,R-999,R162,R124,67.13668303003111,67.13668303003111,111.2956525875423,,R142,50
-130,54,0.038744961111111115,5448700.5487,0.0,0.0,R143,R144,R142,R163,R125,65.57522899348992,65.57522899348992,111.31428472223197,111.2956525875423,R143,50
-130,55,0.0502543875,3826295.8216,0.0,0.0,R144,R145,R143,R164,R126,63.993584273358834,63.993584273358834,111.3326993329539,111.31428472223197,R144,50
-130,56,0.04829786,3840249.3843,0.0,0.0,R145,R146,R144,R165,R127,62.39222720455756,62.39222720455756,111.35087379293904,111.3326993329539,R145,50
-130,57,0.048455325,3987126.1862,0.0,0.0,R146,R147,R145,R166,R128,60.771642727955076,60.771642727955076,111.36878575223717,111.35087379293904,R146,50
-130,58,0.05558463333333333,3363370.4255,0.0,0.0,R147,R148,R146,R167,R129,59.13232225082162,59.13232225082162,111.38641316596589,111.36878575223717,R147,50
-130,59,0.049838799999999996,3984479.6963,0.0,0.0,R148,R149,R147,R168,R130,57.47476350363418,57.47476350363418,111.40373432223176,111.38641316596589,R148,50
-130,60,0.07041757692307692,2563321.67496,0.0,0.0,R149,R150,R148,R169,R131,55.799470393260385,55.799470393260385,111.42072786973738,111.40373432223176,R149,50
-130,61,0.08505855333333333,2470418.11198,0.0,0.0,R150,R151,R149,R170,R132,54.106952852548226,54.106952852548226,111.43737284500068,111.42072786973738,R150,50
-130,62,0.08790437499999999,1674239.20595,0.0,0.0,R151,R152,R150,R171,R133,52.39772668635684,52.39772668635684,111.45364869914782,111.43737284500068,R151,50
-130,63,0.07186826428571429,2420630.3028,0.0,0.0,R152,R153,R151,R172,R134,50.672313414069706,50.672313414069706,111.46953532428122,111.45364869914782,R152,50
-130,64,0.062262000000000005,2314617.5537,0.0,0.0,R153,R154,R152,R173,R135,48.93124010863544,48.93124010863544,111.48501307932553,111.46953532428122,R153,50
-130,65,0.06727148666666666,2416710.5068800002,185.2842351,0.0,R154,R155,R153,R174,R136,47.175039232189974,47.175039232189974,111.500062815354,111.48501307932553,R154,50
-130,66,0.08668876363636363,1523311.37697,0.0,0.0,R155,R156,R154,R175,R137,45.404248468318045,45.404248468318045,111.51466590034875,111.500062815354,R155,50
-130,67,0.08141393846153845,1885648.05,0.0,0.0,R156,R157,R155,R176,R138,43.61941055101836,43.61941055101836,111.52880424334909,111.51466590034875,R156,50
-130,68,0.07049872727272727,1868248.5514,0.0,0.0,R157,R158,R156,R177,R139,41.82107309044281,41.82107309044281,111.54246031795869,111.52880424334909,R157,50
-130,69,0.045241672727272725,2837376.7337,0.0,0.0,R158,R159,R157,R178,R140,40.009788395485515,40.009788395485515,111.55561718517784,111.54246031795869,R158,50
-130,70,0.03278593333333333,3202519.8686,0.0,0.0,R159,R-999,R158,R179,R141,38.18611329330402,38.18611329330402,,111.55561718517784,R159,50
-129,51,0.025734233333333332,1348736.2803,0.0,0.0,R160,R161,R-999,R182,R-999,70.19713955405018,,111.25782746631153,,R160,50
